concept_id,concept
1096004434,university professors
2200445236,relative calm
3440569859,tearing away
596412933,resident belgians
3945480593,wide variance
3431286117,celebrated simultaneously
3786250244,concert version
3623592396,important incentive
1650730722,towns involved
1874311195,aisle toward
1318091859,regular basis
1389318709,announcing jorda
2924464451,incredible criminality
985099909,highly dramatic
278359857,circulatory system
3568130696,working closely
1506333186,tangible reality
3771023085,high sensitivity
3494150842,frankie got
4062681379,new land
4016027052,never ceased
2581730802,directly related
2499969938,donations may
3898496064,washington monument
3140323557,old classmates
1575066130,currently building
1381201495,problems associated
3892494409,kennedy knows
197448851,center line
1006381914,immediately evident
16310000,take hands
2521115923,subscribers apparently
653809719,yvette mimieux
619480945,greatly affected
3132273678,greater usefulness
2594283351,ron hansen
330417625,federal legislation
4130693823,busily turning
1711960504,hardshell baptists
3269428974,indeed provide
25603430,analysts saw
3047508047,quick progress
1100487544,place names
1724730787,traffic needed
1411918800,disagreement concerning
136924949,rupees accruing
2723489026,acquisition offensive
3187430793,suits four
4188514521,ed keegan
1134008045,continuing fund-raiser
255490462,information necessary
727760084,take action
3721281973,agency established
1917754419,sloan works
3521543014,earnings records
914531237,fuel service
2667623919,unit formula
325894938,innuendo criticize
1651937293,everybody fell
73771481,need bigger
2665547828,batting average
2995611261,non-code competitors
2573758466,quarreling tribes
1033353815,small group
3605590511,often mar
2900820962,reducing dependence
2194078198,shuddery visions
3788262639,soviet rule
1998007016,regional director
3010405114,vote aid
955798027,board chairman
1937427037,golf course
2245922200,growing within
2900143788,massive sonorities
1466112292,hungarian uprisings
1239706297,workers joined
1238087327,burr extractors
1710578370,health costs
518048827,division two
2792938629,bare frame
4140692586,indicated specifically
3938085266,vienna june
2883053402,grotesquely ironic
863194686,fuel cells
1578459362,enabling legislation
114544405,well illustrated
2691590380,system designated
4083259944,law degree
1150537566,mystic bond
3583172637,malcolm macdonald
863402061,small effect
3347778900,physical agility
2836206863,industrial promotion
3009695056,specific reasons
3033524713,many spectators
558543769,initial outbreaks
2780179837,team thought
859998104,conventional submarine
2350275948,personal detail
3963331604,tiniest  tactical
