concept_id,concept
102601590,fair-weather friends
3657764648,inventories increased
3403399550,well-meaning people
1995350664,motor pool
2171776760,rules committee
437756409,train right
6827213,park hotel
1118321344,conducted openly
3885855031,entire week
675767892,meticulously authentic
742790137,nighttime operation
395616315,speak softly
3509954630,critical evaluation
1683712108,barnett administration
1429479675,lucrative source
2246592273,decayed enough
2245946728,major issue
1077003535,fairly glutted
1549853925,segregation strategy
1265863135,unanimous vote
2484596083,stacy co
3350757323,prevent laos
1522542664,grinding machines
1731985668,india agrees
3135003898,country want
3150282020,emergency threatens
2585658963,chicago yesterday
1840399440,case shall
412722558,little geeing
1079657791,initialed miscellany
911350569,would aspire
2632030893,several reasons
2623310823,racial violence
874820392,public opinion
2539540617,tricky currents
389740322,useful publications
2662914329,collective responsibility
3983825836,small price
4090722536,vectrol engineering
3526043331,smaller car
97640206,others must
1124385507,secret councils
370824359,alleged violation
2742071061,rector wrote
1283119241,huff wrote
2138086129,loan association
640379490,one sense
2621950548,ball hard
3491098806,focal point
4176390519,integral part
16617543,preceding years
3257085848,paid stockholders
350854567,penetrated deep
4158024159,good character
3436275760,traditional procedures
2832466515,prairie avenue
2127444128,good biology
3616329276,bongo drummer
670476359,autumn event
4263168439,result obtained
2823973294,block long
1671001262,war materiel
4109791953,capable direction
2226667336,results obtained
1712288671,better position
498697308,tethered goat
1799755724,recovery may
2494775243,perhaps also
2920521768,personal friendship
3769135326,wind-and-water oases
2733453465,popularly called
1771941128,central esplanade
1354973832,forensic pathology
2061683357,artistic success
2916713995,share capital
101380804,la dietrich
531906579,second chance
2012691644,theater managers
1530506327,known bears
3240479176,sound engineers
1681084096,assigns grades
1657149806,basically distasteful
3874115096,seeking aid
2597220745,payments required
103620623,eagles signed
3985711308,american determination
922227517,without compromise
2804935155,cultural institutions
1469983548,wide area
389298768,enjoy festivals
3984994637,would appear
3043813501,buy land
3068357643,junior-grade castle
1092262013,exploit one
1399682266,year-old boy
4238008539,every intention
1390096352,ross barnett
3100441611,american businessmen
2987173330,open crowns
2933591080,georgetown university
