concept_id,concept
462907701,submarine secrets
546192543,hirsch says
1489451963,enough money
278176921,want credited
3327141428,well fed
3931737405,civilian experts
3999438448,wayne state
4261021261,critical task
882235495,persistent use
2394674247,right place
1696184784,secret ballot
2434355894,several battalions
1081553586,globe-girdling trip
3326281725,franco corelli
2758727302,economic ladder
2763570528,program depends
3946241492,new boss
3115837851,intense concentration
4041215966,business cycle
4284316867,independent nations
2094009519,remarkable capacity
1890951890,foliage pilgrimages
2460916680,even apart
3709449314,closely resembles
4574888,square miles
2342418821,college women
2754323184,turk lown
551217900,activities may
3520184980,hollywood alone
3465956930,roosevelt way
4193113266,different classes
2296015768,playable lie
526874463,programing depends
1557132662,mechanized operation
1465208587,team officials
2464354880,approximately eight
3822585396,eighteen voted
3113135700,would present
3420500468,end prior
2030324438,incidents unless
3673330881,last saturday
151105743,town valuations
1688015749,member cannot
3301047327,influential friends
2239389984,nonfiction volumes
15236224,arms blockade
3650949393,acting hastily
2996269345,hughes made
1009323287,dominican arms
886794297,tigris marshes
2353350877,rightfield corner
2068269251,soviet state
1658289278,foreign competition
3484606837,gave hope
1635779893,british subsidiary
1654740760,least miles
3133989759,particularly sensitive
1339130557,firmly state
3123050694,week ago
2502532923,dressed properly
1816538303,thomas lockies
1967662072,physical strength
1395765795,johnny st
1428758103,ill effects
816142148,entombed millions
2679131710,wasted time
664072239,fourth single
2128952086,foreign military
4283374856,textile-exporting countries
141974278,give davis
3923863181,presented aug
308934592,several statues
2997431860,business judgment
3927031871,human life
481247527,leonard breuer
2856939501,oriole board
2217731232,civilian institutions
231806996,super team
2322083598,recent crises
3951603131,sins  especially
2029890030,bontempo credits
2775447432,basic statutes
3688042516,evelyn rosen
2750992853,driver back
1481067172,chronology extends
3783623914,rhode islanders
780658455,general-appeal station
1906956966,called back
267896977,ronald kaminsky
1510245604,radio reception
2034585581,jack teagarden
1270825661,grey-skied england
3126766575,today many
1846496708,taxable wherever
2085296992,man feels
1601436935,jurors agreed
1188871383,bats quieted
413638071,musical comedy
1964393123,short-of-war strategy
2021976977,dollar volume
