concept_id,concept
1254289483,named product manager
457815778,american ballet theatre
1551207412,session may come
2394471356,produced extraordinary musicians
2488691210,modern one-story layout
3206173180,executions took place
1756764245,little effort spice
366294886,several hundred persons
395734862,joe naturally ruled
4195758326,clientele whose wants
2100842080,much power residing
3464949959,restrictions set forth
47443121,enter va hospitals
3108152578,union payroll expense
2284754364,contemporary musical scene
2414065805,thorough study thereof
315556693,may soon take
1707357068,one even gave
1590348638,rhode island municipalities
4118181674,precious little piece
2591327742,old  tourists accommodated
1068147562,anti-trust laws became
1798374393,white pine production
107297434,separate tape channels
1616853003,ne th ave
2002085962,papers may think
3306505812,advised local police
3409157406,informed estimates look
1402124098,new crisis exposes
942957331,disappointing domestic comedy
1757938773,available information pertaining
3035759404,ever feel ashamed
890495529,recognize one another
957524913,verdict brought vindication
1278911558,long-range plan helps
2718100810,business since august
1062724467,federal arbitration board
4188451235,early jazz groups
950349486,west berlin lies
2831183402,apparently gives priority
3636505950,tactic often acceptable
1574193303,ben hogan trophy
2595696896,young people think
2334442825,brown & sharpe
4183192696,four small parks
1662495852,year federal grants
219368221,art students league
3420255187,makes life miserable
3379102989,news item read
347473780,wedding trip later
1145605080,seems terribly funny
3296505337,annual bundle party
3092509424,technical production problems
1563773104,international textile market
2678787933,recent editorial discussing
446632304,dallas authorizing establishment
3925363839,practicable low-cost means
140753499,two independent types
1610165426,additional million acres
3907370202,least attractive discs
626938729,provinces contained tribes
536287804,study transition probabilities
1779520637,roughly times earnings
1129721655,individual freedom within
1526044986,german peace-treaty deadline
255252063,southeast asian kingdom
3436665800,sidewalk cafes could
2304186259,los angeles open
2069536984,boil extraction equipment
2366517532,bob carroll may
2811631669,genuine philosophic universe
3213177727,naval medical bulletin
3127139158,american league champions
3509852123,escalation unto death
1908576085,electric toothbrush moves
3583188475,regularly scheduled hour
3803953625,nearly doubled endowment
423659403,city  take steps
395766901,new english bible
3213391818,miami recently yielded
1368039491,gibson girl days
2039170480,industrial eminence throughout
2743263314,public relations director
3257262444,improved public facilities
2766809550,genial juggling act
3002926724,first night game
421068859,resounding job slapping
2433021927,belted home runs
1570765130,halting snow operations
2458789579,top-level decision making
1598498281,columns gradually contained
89653556,plates feel loose
18141964,feed grain program
2842146415,thai seato forces
187960064,per cent call
1471878043,seven-concert beethoven cycle
1469148324,pulling good biz
3551695145,lines developed considerably
316001553,old biblical manuscripts
2207618856,natural honey hues
