concept_id,concept
3134006313,sanitation department
3094877224,naval strongrooms
3575767028,motor act
400672025,gifted improviser
3888925111,patti waggin
3739784201,aid advice
3214697745,given also
847372684,year ago
2800889282,full cost
287624732,either organized
220253611,also co-educational
3533957659,busy right
2904125687,came close
2283736502,inner wall
887294862,trade publication
700409956,net revenues
3938407664,april th
604788624,eleanor kowalski
4201325181,could rescue
2063915860,coveted  time
1580767729,donald r
1924818423,active co-operation
2740289211,grant b
246036365,often performing
257708261,lie somewhere
2781554582,stated caron
2868750956,governments abroad
1233710852,farmers called
1835490767,lumpe errs
1381183453,kennan shows
2866161149,catholic campus
2049697405,also allowed
2020119692,based upon
969345720,following evening
3372434900,stagecoach silhouettes
1078863754,uniformed troops
216431165,last season
1650468287,probably unrealistic
96809431,liability insurance
1424401572,world drama
826510160,widespread purge
341540098,italy blotted
2250494619,competing contractors
1178153782,military advisers
3819727941,blessed relief
3243730568,tv sets
4051082444,dances alternated
944403829,votes would
3722498296,poor policy
2108951186,public sentiment
3013523591,national policy
4205602438,family man
3660310615,reference coordinator
2706553398,start controlling
3659030743,blue ribbon
3942442477,electronic testing
2703379792,broadway play
2080812782,party chooses
1840038147,maybe pizza
3351549967,principal features
921086896,intentions conference
472451607,equitable assessment
3090043344,control phases
2150206136,many avenues
4225438358,either party
2113906794,julian hazard
1351041873,another hoodlum
2354697107,jenkins commented
3252820040,never took
3576938410,satisfying relationships
3686058005,family affair
966604423,extra points
4064651790,nuclear testing
754548495,bring rayburn
4123054554,isaac stern
4156922076,daring fielders
1305395139,survive divine
2340976452,properly display
3997848119,robert weede
748361325,sufficiently aroused
1854665855,april ballot
4180385520,planned long
4000254801,bake slowly
2532632768,monthly newsletter
1459277941,favorite date
1746955964,new money
3615390931,cooperating toward
2361870375,taxpayers making
3091523143,starting half
695983295,ballet flowered
2056575335,specified efforts
676217367,due regard
2936262595,october issue
1851819585,veiled threats
3815467094,live concert
3474404385,others  including
1608328338,consolidated industries
447000673,much worse
4178536046,home audience
3744059653,district game
