concept_id,concept
1384491070,without question
1569107212,westminster school
340871836,left fence
3132232118,signal corps
4016209917,frederick frelinghuysen
3633422562,sincere concern
3905525642,inclusive view
2549303520,considerably since
276912858,theory starts
938642549,relatively rare
3861569488,cape horn
144038379,podger sat
528395498,definite part
3911649895,british currency
3122882664,sir  permit
1087553640,another matter
3811356610,warfare must
1325462211,creative efforts
3766548675,show business
1541776270,loose federalism
2934623009,quadripartite status
183073232,switches back
1119082698,boston newspapers
2819444826,longstanding power
4008367183,major factor
418807637,symptomatic attack
4087008964,valley falls
2562911718,kirov ballet
1901817213,minnie kililngsworth
2976557909,foe alike
10161770,always say
3393368854,easily arranged
1840876255,look back
3583795688,pool operations
2957839743,dear doctors
3734683918,executive organs
4158372148,settled peacefully
2669491111,entirely false
2882939036,wall thickness
2944895552,stewards announced
777412247,weapon superiority
1207090120,unspecified cut-
59475154,famous undergraduate
666569896,straight line
3030626122,louis area
2942306295,noblest attempt
1945606910,taken part
4130263489,spent within
2379332906,one another
2811276915,bedtime prayers
1014827210,evening tired
3555011394,man stuck
87129557,three-man committee
935046345,thomas b
2804798519,performing well
244779234,british isles
2062643863,big car
875529719,came forward
3067743023,attactive rates
3184696934,theodore pate
2258962955,herbert c
3790171943,witness whereof
828687925,ever got
1522555661,due account
3199166398,would want
938667287,attractive patches
866550309,sba loans
1413891217,unlimited future
3900251533,official encouragement
1495333541,commune program
145027121,would jump
2573123865,firm composed
1736247597,proclaim monday
775543996,crystal city
1502765856,hemphill said
1455710440,birds occurs
2846603009,always available
1209000179,hands free
3546081782,watershed lands
4006891325,palmer knew
543627551,reassign vehicles
2463413366,policeman put
2971461758,lack ritiuality
3913443742,take shape
3264596550,inevitable decay
1624558233,gretchen schenk
1470971783,already scheduled
1665849699,addle-brained knight-errant
3542103339,treatment plus
1216085225,printing plant
2083837820,engaging youngsters
983706846,often far
2266906439,know people
1744577469,sculptured look
3938853559,soviet testing
2451210047,tea followed
3230628124,tormented world
3133122999,sizable stick
2352080967,finance committee
3769464301,engrossed copy
