concept_id,concept
868409526,charlayne hunter
2837347197,long-sought ladder
3231431205,keep count
605269118,arterial blockages
2402476044,opportunity gladly
2644114432,increase rents
2388951434,littering case
1609628159,could walk
332545442,first drafts
3491707655,housing starts
3030384864,avoid disruption
3687679181,congressional reaction
2273780037,said four
4211525892,spirited mixture
2150634298,government claims
328316614,largest part
1228734532,senate passed
3194644855,lost prospects
2542034806,boating season
3415488459,thrift shop
2431364097,question whether
3903571650,still raining
1041463317,states still
1633445866,good balance
1420090876,recent illness
2784969266,college publications
137229131,controlling pattern
1154775040,german troops
2376075028,judy sang
2543793270,graduate work
1681173870,really care
37913657,local level
1423761943,already visible
3653135050,player stepped
2041654500,would add
1433665558,make adjustments
2841690905,active personnel
1299724283,wars go
2784478566,gaines hammered
1273910055,external environment
1992765642,van cliburn
2603171970,combined system
2624595979,another case
1412478448,improve conversation
4282919839,election commissioners
2580843027,quite obviously
1400325790,overseas duty
726461562,merit rather
1007957570,sensible advice
1527087610,first snowstorm
1186362153,drag racing
3965349806,highlights touched
989580521,subtle vanity
311750961,heard reading
865418282,purposely refrained
261961445,suit likely
291011416,attack finds
2920414925,fleeting glimpse
1040036303,postcard lost
3572367872,buffet supper
1685654526,purse would
441910852,without dissent
3897762473,especially children
3033747252,expanded knowledge
2113863224,undue costs
728102491,arrested ronald
689089641,several defendants
2003835915,would save
157639336,handled thousands
379803034,affected substantially
3171621408,principal ones
2995425603,princess said
2520931917,blockade runners
1911168845,fashion show
208887022,still persists
2109179555,national academy
1687705126,northern skies
1361314199,industrialized west
271334984,ball-carriers combined
1604892963,controller retains
1139632489,nbs scientists
2550149446,individual town
2989394825,horse trails
1136553337,dozen bentleys
790913254,announced yesterday
140421533,things like
884782507,five times
4288088,central staff
20453726,three million
3013768953,katherine squire
2158561414,committee associates
871201918,comfortable margins
511532446,serious candidates
1086707813,dicks ave
3480725729,reedville third
2916356878,business community
1771575746,eligible list
2402474795,responsible manner
3465093681,citizens intended
85570990,nuclear tests
