concept_id,concept
4201024031,reporters yesterday
3699125357,foes guessing
3889897038,regency  truman
1189275167,communism erupted
1813067845,uniquely long
3695717160,dragged reluctantly
2322616662,john berteros
1848280634,old confidence
603377085,smooth black
109102691,statutory authorization
3459498726,careers playing
1896335756,present proceeding
781954755,getting friend
3876278235,assembled quantities
844718730,one thing
3415201017,private beach
1374422471,nikolai cherkasov
642589212,thieves broke
1860412805,end got
2647840376,less congestion
2038116174,place vacated
827220131,nazi occupation
1220943922,background lurked
3200921805,general manager
3009920982,never guess
1586602456,solid sense
4139214752,joseph dwyer
3733403522,whitrow functioned
3879715517,entire city
1599235004,precision obtainable
3115557765,vehicular traffic
3985346626,british plan
1688650611,coarse gestures
2328280728,held sept
1452053705,sulphur springs
421126808,basic invention
3862344899,communist oppressors
823695188,ray moore
3849623920,gee asked
3542699898,lake av
3177937825,answerable directly
1340426580,john newbold
3960478317,colonial craftsmen
3237653629,walkers honoring
2095668157,fiedler went
3220176396,dramatic classic
2287099120,valerie smith
1789171823,varying experiences
445555756,carefully written
1681624462,bob howsam
1216558592,various registries
1725153612,cleared ridge
4099854846,board members
1167255935,full four-wood
1654245752,sufficiently great
877209329,modest circumstances
501730100,well staged
1943306119,big righthander
2174156500,painstaking negotiations
1045090847,sports background
3969982038,car driven
2817869049,stagecoach days
1793465258,great nights
3256315588,podger smiled
315506420,recent conference
3109517798,might well
3721149129,th precinct
2451337211,petitions asking
2532733125,lucius foote
3211607907,spiritual restraint
4186651589,hard time
2472992319,needy children
2466628585,lurid direction
1474280869,back briefly
927034076,style trends
4293643258,confirmed fan
3409830286,medical care
3333410704,manor house
2185182396,negro leaders
3223744352,temperature range
976066681,new standard
2822762023,game schedule
2469628435,undetermined amount
1802312314,several things
2433485893,negro listeners
3700405111,meeting early
238041847,exploratory frame
2950439094,effective conduct
1825861164,ory style
3909784488,audience moved
2167642589,national affairs
927634885,gigantic giveaway
1189766250,general electric
3215413486,honeysuckle rose
1579937661,japanese want
2090251627,music department
3191564409,frightening whether
3093642109,autumn winds
688086828,many shares
446366384,excellent editorial
